payment_value,payment_installments,price,freight_value,item_count,delivery_delay_days,review_score,product_category_name_english,high_risk
67.87,6.0,49.9,17.97,1.0,-13.0,5.0,furniture_living_room,0
92.8,1.0,79.9,12.9,1.0,-19.0,5.0,bed_bath_table,0
93.28,2.0,75.5,17.78,1.0,-17.0,4.0,bed_bath_table,0
37.75,1.0,25.9,11.85,1.0,-11.0,4.0,computers_accessories,0
62.5,1.0,44.9,17.6,1.0,-11.0,5.0,garden_tools,0
131.35,5.0,119.9,11.45,1.0,25.0,1.0,health_beauty,1
25.25,1.0,7.9,17.35,1.0,46.0,1.0,home_confort,1
25.65,1.0,11.55,14.1,1.0,7.0,1.0,electronics,1
91.23,7.0,49.9,41.33,1.0,-12.0,4.0,garden_tools,0
104.12,2.0,55.2,48.92,1.0,-12.0,3.0,furniture_decor,0
52.93,1.0,39.99,12.94,1.0,-15.0,5.0,telephony,0
157.12,7.0,138.9,18.22,1.0,-21.0,5.0,watches_gifts,0
384.7,1.0,349.8,34.9,1.0,-22.0,5.0,cool_stuff,0
189.0,1.0,149.9,39.1,1.0,-14.0,5.0,computers_accessories,0
116.06,1.0,99.18,16.88,1.0,-14.0,5.0,housewares,0
147.74,1.0,139.9,7.84,1.0,-8.0,1.0,toys,1
90.28,2.0,75.0,15.28,1.0,-18.0,3.0,telephony,0
42.0,4.0,26.9,15.1,1.0,-14.0,5.0,sports_leisure,0
103.5,2.0,57.8,45.7,2.0,23.0,0.0,sports_leisure,1
256.14,10.0,219.8,36.34,2.0,0.0,1.0,stationery,1
57.82,3.0,39.9,17.92,1.0,-22.0,4.0,consoles_games,0
33.23,2.0,15.0,18.23,1.0,-14.0,5.0,market_place,0
27.68,1.0,19.9,7.78,1.0,-3.0,1.0,audio,1
2315.83,1.0,2199.0,116.83,1.0,-12.0,5.0,agro_industry_and_commerce,0
613.51,8.0,599.9,13.61,1.0,-15.0,5.0,watches_gifts,0
38.27,1.0,29.9,8.37,1.0,0.0,4.0,construction_tools_lights,0
22.1,1.0,13.7,8.4,1.0,-6.0,4.0,electronics,0
139.8,1.0,139.8,0.0,2.0,-8.0,3.0,furniture_decor,0
822.78,4.0,0.0,0.0,0.0,0.0,1.0,0,1
98.33,4.0,82.0,16.33,1.0,-27.0,5.0,health_beauty,0
79.63,5.0,67.9,11.73,1.0,-4.0,5.0,health_beauty,0
127.92,1.0,109.9,18.02,1.0,-5.0,5.0,health_beauty,0
266.85,5.0,250.0,16.85,1.0,-14.0,4.0,telephony,0
32.96,1.0,22.0,10.96,1.0,-14.0,1.0,computers_accessories,1
333.54,4.0,269.70000000000005,63.84,3.0,-8.0,1.0,luggage_accessories,1
163.47,1.0,141.4,22.07,1.0,-10.0,4.0,construction_tools_construction,0
419.65,1.0,381.99,37.66,1.0,-9.0,5.0,garden_tools,0
101.46000000000001,1.0,84.9,16.56,1.0,-15.0,5.0,cool_stuff,0
571.73,5.0,550.0,21.73,1.0,-3.0,5.0,watches_gifts,0
60.0,1.0,45.89,14.11,1.0,-23.0,5.0,furniture_decor,0
75.08,1.0,59.9,15.18,1.0,-8.0,5.0,furniture_decor,0
40.43,4.0,23.99,16.44,1.0,-13.0,5.0,housewares,0
208.79999999999998,1.0,179.98,28.82,2.0,-21.0,3.0,0,0
64.42,1.0,49.9,14.52,1.0,-26.0,1.0,fashion_bags_accessories,1
48.61,1.0,34.5,14.11,1.0,-17.0,5.0,housewares,0
176.23,3.0,159.9,16.33,1.0,-13.0,5.0,baby,0
122.78,6.0,109.0,13.78,1.0,-5.0,5.0,housewares,0
114.35,1.0,99.9,14.45,1.0,-6.0,5.0,furniture_decor,0
86.73,6.0,69.0,17.73,1.0,-18.0,5.0,sports_leisure,0
153.47,1.0,138.0,15.47,1.0,-7.0,3.0,bed_bath_table,0
59.78,1.0,46.99,12.79,1.0,-8.0,4.0,computers_accessories,0
31.38,1.0,18.9,12.48,1.0,-7.0,5.0,electronics,0
33.78,1.0,16.99,16.79,1.0,-8.0,5.0,housewares,0
199.44,2.0,179.0,20.44,1.0,-20.0,5.0,sports_leisure,0
103.26,1.0,79.9,23.36,1.0,0.0,1.0,bed_bath_table,1
50.03,1.0,27.9,22.13,1.0,-8.0,5.0,food,0
216.06,3.0,199.9,16.16,1.0,-13.0,5.0,toys,0
162.06,2.0,147.9,14.16,1.0,-14.0,5.0,computers_accessories,0
205.31,8.0,169.0,36.31,1.0,21.0,2.0,sports_leisure,1
50.98,1.0,37.9,13.08,1.0,-13.0,5.0,furniture_decor,0
91.16,7.0,79.99,11.17,1.0,-41.0,3.0,fixed_telephony,0
38.28,1.0,29.99,8.29,1.0,-13.0,5.0,computers_accessories,0
348.07,8.0,325.0,23.07,1.0,2.0,3.0,health_beauty,0
172.03,5.0,105.0,67.03,1.0,-3.0,5.0,computers_accessories,0
115.02,1.0,89.9,25.12,1.0,-18.0,1.0,bed_bath_table,1
84.44,1.0,67.99,16.45,1.0,-30.0,5.0,computers_accessories,0
80.44,1.0,43.98,36.46,2.0,16.0,1.0,bed_bath_table,1
37.09,1.0,21.99,15.1,1.0,-10.0,4.0,bed_bath_table,0
153.01,3.0,139.9,13.11,1.0,-10.0,5.0,cool_stuff,0
66.67,1.0,49.0,17.67,1.0,0.0,5.0,garden_tools,0
44.35,1.0,24.5,19.85,1.0,-16.0,3.0,sports_leisure,0
189.89,1.0,159.98,29.91,1.0,-19.0,5.0,office_furniture,0
269.25,1.0,243.0,26.25,1.0,0.0,3.0,baby,0
85.81,2.0,78.0,7.81,1.0,-4.0,5.0,watches_gifts,0
119.18,1.0,99.0,20.18,1.0,-22.0,5.0,garden_tools,0
264.9,3.0,244.0,20.9,1.0,-7.0,5.0,perfumery,0
190.58,3.0,169.9,20.68,1.0,1.0,5.0,housewares,0
63.91,3.0,49.8,14.11,1.0,-5.0,4.0,0,0
212.82,6.0,184.99,27.83,1.0,-14.0,4.0,health_beauty,0
93.65,3.0,78.0,15.65,1.0,-14.0,4.0,watches_gifts,0
107.05,1.0,89.0,18.05,1.0,2.0,5.0,0,0
206.87,3.0,179.99,26.88,1.0,-14.0,5.0,garden_tools,0
79.19,1.0,64.99,14.2,1.0,-11.0,5.0,computers_accessories,0
73.25,1.0,54.99,18.26,1.0,-14.0,5.0,telephony,0
203.67,1.0,190.83,12.84,1.0,-14.0,4.0,watches_gifts,0
54.22,1.0,34.9,19.32,1.0,-14.0,5.0,stationery,0
169.73,3.0,149.99,19.74,1.0,-9.0,5.0,pet_shop,0
34.6,1.0,19.5,15.1,1.0,-13.0,5.0,agro_industry_and_commerce,0
566.19,8.0,499.0,67.19,1.0,-11.0,5.0,furniture_decor,0
308.3,1.0,289.0,19.3,1.0,-13.0,5.0,telephony,0
42.77,2.0,34.99,7.78,1.0,-12.0,5.0,computers_accessories,0
200.21,1.0,169.9,30.31,1.0,-10.0,5.0,office_furniture,0
111.61,1.0,97.9,13.71,1.0,7.0,1.0,electronics,1
52.93,5.0,39.99,12.94,1.0,-7.0,5.0,bed_bath_table,0
105.32,1.0,74.99,30.33,1.0,-13.0,5.0,furniture_living_room,0
265.92,1.0,250.0,15.92,1.0,-15.0,5.0,fashion_bags_accessories,0
108.42,1.0,85.51,22.91,1.0,-16.0,5.0,furniture_decor,0
75.37,1.0,63.9,11.47,1.0,-6.0,5.0,kitchen_dining_laundry_garden_furniture,0
511.38,10.0,439.98,71.4,2.0,-9.0,3.0,office_furniture,0
216.15,10.0,199.99,16.16,1.0,-15.0,5.0,toys,0
26.77,2.0,18.99,7.78,1.0,-1.0,3.0,telephony,0
187.06,2.0,129.9,57.16,1.0,-17.0,5.0,0,0
115.35,8.0,99.9,15.45,1.0,-5.0,5.0,0,0
63.61,6.0,49.9,13.71,1.0,-14.0,5.0,garden_tools,0
102.38,10.0,59.9,42.48,1.0,-14.0,5.0,auto,0
105.16,1.0,90.0,15.16,2.0,-4.0,5.0,luggage_accessories,0
100.34,2.0,84.99,15.35,1.0,1.0,3.0,health_beauty,0
43.88,1.0,35.0,8.88,1.0,-14.0,5.0,books_technical,0
26.69,1.0,18.4,8.29,1.0,0.0,5.0,bed_bath_table,0
365.37,8.0,349.9,15.47,1.0,-19.0,5.0,health_beauty,0
68.0,5.0,39.8,28.2,2.0,-17.0,5.0,market_place,0
252.89,10.0,192.99,59.9,1.0,-17.0,5.0,office_furniture,0
370.69,10.0,350.0,20.69,1.0,-21.0,3.0,garden_tools,0
80.29,1.0,57.95,22.34,1.0,-9.0,5.0,sports_leisure,0
40.0,1.0,24.9,15.1,1.0,-12.0,4.0,fashion_bags_accessories,0
35.36,1.0,27.9,7.46,1.0,-7.0,5.0,auto,0
334.86,1.0,280.0,54.86,2.0,-11.0,5.0,kitchen_dining_laundry_garden_furniture,0
44.85,1.0,33.0,11.85,1.0,-13.0,5.0,drinks,0
169.37,2.0,159.9,9.47,1.0,-11.0,5.0,stationery,0
127.92,4.0,109.9,18.02,1.0,-15.0,5.0,baby,0
75.07,4.0,59.9,15.17,1.0,-17.0,5.0,housewares,0
360.99,6.0,319.70000000000005,41.29,3.0,-17.0,5.0,bed_bath_table,0
73.47,2.0,57.31,16.16,1.0,-8.0,5.0,bed_bath_table,0
228.11,6.0,209.9,18.21,1.0,-24.0,5.0,computers_accessories,0
100.05,4.0,81.9,18.15,1.0,-23.0,4.0,health_beauty,0
88.09,2.0,69.5,18.59,1.0,-23.0,5.0,health_beauty,0
56.04,5.0,37.0,19.04,1.0,7.0,1.0,health_beauty,1
65.35,1.0,49.9,15.45,1.0,-8.0,5.0,health_beauty,0
54.38,1.0,46.99,7.39,1.0,-8.0,4.0,telephony,0
28.96,2.0,16.48,12.48,1.0,-10.0,5.0,sports_leisure,0
99.8,3.0,79.9,19.9,1.0,-1.0,5.0,christmas_supplies,0
57.79,1.0,45.0,12.79,1.0,-6.0,5.0,home_appliances,0
155.14,1.0,119.8,35.34,2.0,-3.0,1.0,health_beauty,1
253.22,5.0,229.9,23.32,1.0,-13.0,5.0,toys,0
485.02,10.0,467.0,18.02,1.0,-21.0,1.0,health_beauty,1
120.44,1.0,89.98,30.46,2.0,-8.0,5.0,housewares,0
139.71,2.0,119.9,19.81,1.0,-13.0,5.0,toys,0
180.6,2.0,167.92,12.68,1.0,-14.0,5.0,perfumery,0
61.69,3.0,44.9,16.79,1.0,-13.0,5.0,computers_accessories,0
192.39,3.0,177.99,14.4,1.0,-2.0,5.0,housewares,0
126.07,1.0,104.5,21.57,1.0,-10.0,4.0,furniture_decor,0
46.5,4.0,28.9,17.6,1.0,-24.0,5.0,home_appliances,0
242.8,1.0,229.99,12.81,1.0,-7.0,5.0,cool_stuff,0
187.53,1.0,169.9,17.63,1.0,-11.0,1.0,sports_leisure,1
35.68,2.0,22.99,12.69,1.0,-13.0,5.0,bed_bath_table,0
28.62,1.0,19.9,8.72,1.0,-13.0,5.0,stationery,0
36.13,2.0,17.9,18.23,1.0,-13.0,4.0,bed_bath_table,0
43.71,1.0,34.99,8.72,1.0,-5.0,5.0,furniture_decor,0
931.62,10.0,701.4000000000001,230.21999999999997,6.0,7.0,0.0,christmas_supplies,0
138.08,1.0,119.99,18.09,1.0,-21.0,5.0,cool_stuff,0
90.28,4.0,75.0,15.28,1.0,-18.0,5.0,computers_accessories,0
44.09,1.0,29.99,14.1,1.0,-16.0,1.0,fashion_bags_accessories,1
52.53,1.0,34.3,18.23,1.0,-16.0,5.0,0,0
381.86,7.0,349.9,31.96,1.0,-16.0,5.0,health_beauty,0
71.03,4.0,60.0,11.03,1.0,-22.0,5.0,sports_leisure,0
615.44,1.0,589.0,26.44,1.0,-13.0,5.0,computers_accessories,0
174.86,1.0,159.0,15.86,1.0,16.0,2.0,bed_bath_table,1
146.94,1.0,129.78,17.16,1.0,0.0,5.0,health_beauty,0
54.61,3.0,39.5,15.11,1.0,-8.0,5.0,bed_bath_table,0
64.79,1.0,49.0,15.79,1.0,-10.0,5.0,furniture_decor,0
74.07,2.0,59.9,14.17,1.0,-1.0,4.0,sports_leisure,0
47.13,1.0,28.9,18.23,1.0,-26.0,5.0,computers_accessories,0
162.34,3.0,149.0,13.34,1.0,-6.0,5.0,housewares,0
143.06,2.0,107.8,35.26,2.0,-3.0,5.0,garden_tools,0
118.89,10.0,95.9,22.99,1.0,-12.0,3.0,health_beauty,0
112.44,3.0,94.5,17.94,1.0,-5.0,5.0,perfumery,0
80.76,1.0,65.99,14.77,1.0,-8.0,5.0,bed_bath_table,0
207.25,3.0,189.0,18.25,1.0,-20.0,5.0,sports_leisure,0
31.22,1.0,12.99,18.23,1.0,-8.0,5.0,0,0
78.73,1.0,69.99,8.74,1.0,-5.0,4.0,furniture_decor,0
102.74,1.0,84.9,17.84,1.0,-19.0,4.0,fashion_shoes,0
286.76,8.0,240.0,46.76,2.0,-20.0,5.0,housewares,0
130.26,4.0,110.0,20.26,1.0,-14.0,5.0,pet_shop,0
45.01,1.0,29.9,15.11,1.0,-23.0,1.0,housewares,1
70.91,3.0,59.0,11.91,1.0,-12.0,5.0,fashion_bags_accessories,0
194.34,3.0,170.0,24.34,1.0,-10.0,5.0,telephony,0
116.44,10.0,79.98,36.46,2.0,-14.0,5.0,bed_bath_table,0
67.44,1.0,54.4,13.04,1.0,-15.0,5.0,sports_leisure,0
137.96,1.0,119.99,17.97,1.0,-5.0,5.0,sports_leisure,0
37.8,1.0,23.7,14.1,1.0,-4.0,5.0,electronics,0
105.28,1.0,89.9,15.38,1.0,0.0,1.0,home_confort,1
153.92,3.0,134.9,19.02,1.0,3.0,3.0,toys,0
108.6,3.0,91.99,16.61,1.0,1.0,3.0,health_beauty,0
83.15,3.0,49.0,34.15,1.0,-15.0,3.0,telephony,0
236.0,3.0,215.0,21.0,1.0,0.0,1.0,cool_stuff,1
62.91,1.0,49.9,13.01,1.0,-7.0,5.0,fashion_bags_accessories,0
68.41,4.0,55.0,13.41,1.0,0.0,5.0,housewares,0
174.77,1.0,159.9,14.87,1.0,0.0,3.0,stationery,0
119.66,2.0,99.99,19.67,1.0,-6.0,3.0,toys,0
129.97,5.0,93.99,35.98,1.0,-23.0,5.0,small_appliances,0
54.01,1.0,37.9,16.11,1.0,-11.0,5.0,fashion_bags_accessories,0
112.02,1.0,99.99,12.03,1.0,-7.0,5.0,art,0
64.93,2.0,47.33,17.6,1.0,-10.0,4.0,sports_leisure,0
39.09,3.0,24.99,14.1,1.0,1.0,1.0,telephony,1
173.34,3.0,155.0,18.34,1.0,-14.0,3.0,home_appliances,0
193.18,4.0,149.9,43.28,1.0,-21.0,4.0,luggage_accessories,0
135.04,5.0,119.9,15.14,1.0,-4.0,4.0,toys,0
73.15,3.0,56.99,16.16,1.0,-6.0,5.0,bed_bath_table,0
50.0,1.0,34.9,15.1,1.0,-13.0,5.0,fashion_bags_accessories,0
113.44,1.0,99.0,14.44,1.0,5.0,1.0,computers_accessories,1
516.73,10.0,487.0,29.73,1.0,3.0,5.0,small_appliances,0
101.92,1.0,85.80000000000001,16.12,2.0,-14.0,2.0,sports_leisure,1
70.49,6.0,55.0,15.49,1.0,-32.0,5.0,watches_gifts,0
59.63,2.0,45.0,14.63,1.0,-12.0,5.0,furniture_decor,0
190.65,3.0,173.99,16.66,1.0,-8.0,5.0,watches_gifts,0
112.49,1.0,97.5,14.99,1.0,-10.0,5.0,bed_bath_table,0
93.82,1.0,79.9,13.92,1.0,-7.0,5.0,home_appliances,0
88.89,4.0,75.0,13.89,1.0,-12.0,5.0,bed_bath_table,0
102.97,1.0,90.0,12.97,1.0,-9.0,4.0,drinks,0
162.41,6.0,129.9,32.51,1.0,-16.0,5.0,perfumery,0
105.08,1.0,89.7,15.38,1.0,-18.0,5.0,pet_shop,0
72.99,5.0,59.55,13.44,1.0,-3.0,4.0,furniture_decor,0
578.82,20.0,269.99,196.94,1.0,-8.0,5.0,pet_shop,0
136.02,9.0,100.0,36.02,1.0,-22.0,5.0,furniture_decor,0
88.28,1.0,69.9,18.38,1.0,-13.0,5.0,christmas_supplies,0
363.99,10.0,339.9,24.09,1.0,-16.0,5.0,perfumery,0
623.68,1.0,599.0,24.68,1.0,-14.0,5.0,musical_instruments,0
74.03,3.0,59.9,14.13,1.0,-10.0,5.0,housewares,0
143.83,3.0,129.9,13.93,1.0,-5.0,4.0,perfumery,0
121.3,1.0,98.9,22.4,1.0,-15.0,5.0,computers_accessories,0
59.46,1.0,39.99,19.47,1.0,-23.0,1.0,bed_bath_table,1
93.72,1.0,74.5,19.22,1.0,-27.0,4.0,pet_shop,0
59.85,5.0,48.0,11.85,1.0,-9.0,5.0,bed_bath_table,0
94.31,9.0,79.0,15.31,1.0,-19.0,5.0,toys,0
188.5,3.0,149.9,38.6,1.0,-5.0,5.0,toys,0
36.0,3.0,21.9,14.1,1.0,-11.0,5.0,electronics,0
210.2,10.0,199.99,10.21,1.0,-9.0,5.0,toys,0
189.96,1.0,175.0,14.96,2.0,0.0,1.0,computers_accessories,1
50.26,1.0,33.0,17.26,1.0,-8.0,5.0,housewares,0
42.59,2.0,29.9,12.69,1.0,-24.0,4.0,auto,0
39.85,1.0,19.9,19.95,1.0,-14.0,1.0,electronics,1
63.66,1.0,49.95,13.71,1.0,-22.0,4.0,bed_bath_table,0
116.94,2.0,99.99,16.95,1.0,-15.0,2.0,cool_stuff,1
77.51,1.0,59.0,18.51,1.0,-22.0,3.0,auto,0
66.74,3.0,49.95,16.79,1.0,-14.0,5.0,bed_bath_table,0
233.42,3.0,215.0,18.42,1.0,-23.0,5.0,cool_stuff,0
221.29,1.0,199.0,22.29,1.0,-28.0,4.0,cool_stuff,0
67.82,6.0,49.9,17.92,1.0,-20.0,5.0,furniture_decor,0
66.42,6.0,48.5,17.92,1.0,-4.0,5.0,furniture_decor,0
136.2,2.0,104.80000000000001,31.4,2.0,-20.0,5.0,toys,0
81.72,1.0,69.99,11.73,1.0,-8.0,5.0,toys,0
386.5,4.0,364.0,22.5,1.0,-23.0,5.0,health_beauty,0
140.68,6.0,124.99,15.69,1.0,-14.0,5.0,toys,0
38.17,1.0,29.9,8.27,1.0,-12.0,5.0,health_beauty,0
66.81,4.0,53.99,12.82,1.0,-8.0,5.0,perfumery,0
50.86,1.0,39.9,10.96,1.0,-22.0,5.0,housewares,0
153.27,3.0,115.19999999999999,38.07,3.0,-19.0,5.0,furniture_decor,0
44.11,1.0,28.0,16.11,1.0,-21.0,3.0,musical_instruments,0
168.2,2.0,149.9,18.3,1.0,-11.0,4.0,health_beauty,0
339.33,8.0,269.70000000000005,69.63,3.0,-14.0,1.0,home_confort,1
233.69,10.0,199.9,33.79,1.0,-21.0,5.0,electronics,0
41.38,4.0,28.9,12.48,1.0,-19.0,4.0,electronics,0
97.71,4.0,79.9,17.81,1.0,28.0,1.0,bed_bath_table,1
35.56,3.0,9.98,25.58,2.0,-2.0,1.0,perfumery,1
217.49,1.0,199.9,17.59,1.0,-12.0,5.0,perfumery,0
148.2,9.0,122.99,25.21,1.0,-22.0,5.0,health_beauty,0
66.69,1.0,49.9,16.79,1.0,0.0,4.0,health_beauty,0
148.16,1.0,130.0,18.16,1.0,-8.0,4.0,baby,0
76.66,7.0,59.0,17.66,1.0,0.0,3.0,garden_tools,0
76.51,2.0,59.9,16.61,1.0,-2.0,5.0,housewares,0
58.31,1.0,43.21,15.1,1.0,-12.0,4.0,garden_tools,0
70.14,1.0,58.99,11.15,1.0,-10.0,5.0,health_beauty,0
352.98,10.0,339.99,12.99,1.0,-13.0,4.0,health_beauty,0
103.12,1.0,59.9,43.22,1.0,-21.0,5.0,auto,0
32.5,3.0,19.9,12.6,1.0,4.0,1.0,dvds_blu_ray,1
35.69,3.0,18.9,16.79,1.0,-11.0,5.0,electronics,0
297.16,8.0,269.99,27.17,1.0,0.0,1.0,furniture_living_room,1
541.97,4.0,486.0,55.96,2.0,-14.0,4.0,electronics,0
1471.51,8.0,1437.0,34.51,1.0,-6.0,5.0,computers,0
161.77,8.0,146.0,15.77,1.0,-15.0,5.0,watches_gifts,0
48.0,1.0,33.9,14.1,1.0,1.0,2.0,telephony,1
465.89,1.0,449.0,16.89,1.0,-10.0,4.0,fashion_bags_accessories,0
42.29,1.0,27.0,15.29,1.0,-35.0,5.0,electronics,0
191.56,6.0,158.0,33.56,1.0,-19.0,5.0,watches_gifts,0
233.68,6.0,199.4,34.28,2.0,-7.0,5.0,sports_leisure,0
87.64,1.0,69.9,17.74,1.0,-12.0,4.0,stationery,0
114.44,1.0,99.0,15.44,1.0,-16.0,5.0,health_beauty,0
103.55,5.0,89.9,13.65,1.0,-13.0,4.0,home_confort,0
46.14,4.0,24.99,21.15,1.0,-5.0,2.0,telephony,1
52.75,1.0,38.9,13.85,1.0,-1.0,5.0,baby,0
66.8,3.0,49.2,17.6,1.0,-21.0,5.0,housewares,0
42.01,2.0,25.9,16.11,1.0,2.0,3.0,bed_bath_table,0
69.61,1.0,43.0,26.61,1.0,-5.0,5.0,furniture_decor,0
78.77,4.0,62.7,16.07,1.0,-11.0,4.0,bed_bath_table,0
69.22,3.0,49.9,19.32,1.0,-14.0,5.0,furniture_decor,0
202.28,1.0,179.8,22.48,2.0,-12.0,5.0,bed_bath_table,0
177.35,10.0,164.99,12.36,1.0,-18.0,3.0,toys,0
107.78,3.0,89.9,17.88,1.0,-15.0,1.0,bed_bath_table,1
36.69,3.0,19.9,16.79,1.0,3.0,4.0,telephony,0
147.16,3.0,130.0,17.16,1.0,2.0,1.0,baby,1
198.78,1.0,139.94,58.84,1.0,-13.0,5.0,office_furniture,0
119.48,1.0,104.0,15.48,1.0,-14.0,4.0,health_beauty,0
96.31,1.0,79.99,16.32,1.0,-11.0,4.0,electronics,0
99.15,2.0,64.9,34.25,1.0,-7.0,5.0,computers_accessories,0
218.64,2.0,199.99,18.65,1.0,-18.0,5.0,cool_stuff,0
1853.75,10.0,1688.0,165.75,1.0,-19.0,4.0,garden_tools,0
38.01,2.0,29.9,8.11,1.0,-10.0,4.0,health_beauty,0
86.56,4.0,72.9,13.66,1.0,-13.0,4.0,sports_leisure,0
101.74,5.0,84.9,16.84,1.0,-16.0,5.0,small_appliances,0
207.09,1.0,185.0,22.09,1.0,-26.0,5.0,stationery,0
68.93,1.0,39.9,29.03,1.0,-8.0,5.0,stationery,0
177.48,1.0,161.6,15.88,1.0,-12.0,5.0,home_appliances,0
71.15,2.0,52.9,18.25,1.0,-18.0,5.0,perfumery,0
100.5,10.0,76.8,23.7,2.0,-16.0,5.0,furniture_decor,0
76.6,6.0,49.99,26.61,1.0,-34.0,4.0,auto,0
195.94,10.0,179.93,16.01,1.0,-14.0,1.0,electronics,1
219.28,1.0,159.0,60.28,1.0,-23.0,2.0,cool_stuff,1
130.25,7.0,116.99,13.26,1.0,-13.0,4.0,office_furniture,0
113.76,1.0,98.9,14.86,1.0,-9.0,5.0,health_beauty,0
79.56,7.0,64.0,15.56,2.0,-10.0,1.0,housewares,1
79.11,1.0,53.9,25.21,1.0,-14.0,5.0,garden_tools,0
136.5,1.0,119.9,16.6,1.0,-18.0,5.0,bed_bath_table,0
37.25,1.0,23.5,13.75,1.0,-10.0,1.0,construction_tools_construction,1
179.0,9.0,160.0,19.0,1.0,-27.0,5.0,health_beauty,0
237.59,2.0,215.0,22.59,1.0,-10.0,1.0,cool_stuff,1
90.6,1.0,54.9,35.7,1.0,-17.0,0.0,toys,0
197.53,1.0,179.0,18.53,1.0,-13.0,5.0,housewares,0
116.04,1.0,77.97,38.07,3.0,-16.0,5.0,bed_bath_table,0
267.94,10.0,246.97,20.97,1.0,-16.0,3.0,consoles_games,0
86.46,1.0,72.2,14.26,1.0,-14.0,5.0,garden_tools,0
36.1,1.0,22.0,14.1,1.0,2.0,1.0,auto,1
56.1,1.0,36.65,19.45,1.0,-24.0,5.0,food_drink,0
2384.5,1.0,2288.0,96.5,1.0,-11.0,5.0,baby,0
129.62,5.0,113.98,15.64,2.0,-30.0,2.0,pet_shop,1
227.24,6.0,199.8,27.44,2.0,-14.0,5.0,bed_bath_table,0
109.42,1.0,95.0,14.42,1.0,-5.0,5.0,watches_gifts,0
24.68,1.0,16.9,7.78,1.0,-14.0,5.0,books_technical,0
186.04,8.0,169.97,16.07,1.0,18.0,1.0,housewares,1
96.64,1.0,75.8,20.84,2.0,-10.0,5.0,furniture_decor,0
61.37,3.0,48.0,13.37,1.0,-12.0,5.0,bed_bath_table,0
51.68,4.0,29.4,22.28,1.0,-6.0,5.0,computers_accessories,0
27.77,2.0,19.99,7.78,1.0,-13.0,5.0,sports_leisure,0
151.97,3.0,139.9,12.07,1.0,-20.0,4.0,bed_bath_table,0
126.48,10.0,109.95,16.53,1.0,-15.0,2.0,sports_leisure,1
27.68,1.0,19.9,7.78,1.0,-18.0,5.0,audio,0
139.52,1.0,119.99,19.53,1.0,-22.0,5.0,electronics,0
35.45,1.0,27.99,7.46,1.0,-6.0,1.0,telephony,1
236.56,4.0,220.64,15.92,2.0,-7.0,3.0,health_beauty,0
722.05,3.0,699.9,22.15,1.0,-19.0,4.0,toys,0
162.52,3.0,80.0,82.52,2.0,-11.0,5.0,furniture_decor,0
34.75,1.0,22.9,11.85,1.0,-7.0,5.0,bed_bath_table,0
43.22,1.0,27.99,15.23,1.0,-10.0,3.0,telephony,0
56.28,1.0,13.9,42.38,1.0,-24.0,5.0,perfumery,0
136.08,2.0,98.0,38.08,2.0,-28.0,4.0,auto,0
43.1,4.0,29.0,14.1,1.0,-6.0,4.0,watches_gifts,0
39.24,1.0,29.9,9.34,1.0,-10.0,5.0,bed_bath_table,0
28.8,1.0,13.7,15.1,1.0,0.0,1.0,electronics,1
91.03,3.0,69.9,21.13,1.0,-9.0,5.0,housewares,0
698.9,10.0,640.0,58.9,1.0,0.0,2.0,telephony,1
61.61,6.0,47.9,13.71,1.0,-9.0,5.0,bed_bath_table,0
678.36,8.0,659.99,18.37,1.0,104.0,5.0,electronics,1
78.86,1.0,59.9,18.96,1.0,-14.0,4.0,baby,0
98.0,3.0,67.8,30.2,2.0,-12.0,5.0,construction_tools_construction,0
195.61,2.0,179.9,15.71,1.0,-14.0,4.0,computers_accessories,0
729.3,1.0,579.8,149.5,2.0,-17.0,1.0,office_furniture,1
197.5,8.0,169.99,27.51,1.0,-11.0,5.0,housewares,0
50.75,1.0,16.6,34.15,1.0,-21.0,5.0,home_appliances,0
1793.23,8.0,1775.0,18.23,1.0,-14.0,5.0,watches_gifts,0
181.1,1.0,129.9,51.2,1.0,-15.0,5.0,garden_tools,0
86.15,2.0,69.9,16.25,1.0,-9.0,4.0,sports_leisure,0
86.15,2.0,69.9,16.25,1.0,-9.0,3.0,sports_leisure,0
43.62,1.0,25.99,17.63,1.0,-19.0,5.0,telephony,0
1588.92,5.0,1514.3,74.62,2.0,-10.0,4.0,small_appliances,0
71.75,1.0,59.0,12.75,1.0,-11.0,5.0,furniture_decor,0
149.14,3.0,119.9,29.24,1.0,-8.0,4.0,cool_stuff,0
136.59,1.0,119.99,16.6,1.0,-11.0,5.0,fashion_bags_accessories,0
169.19,2.0,149.9,19.29,1.0,-8.0,5.0,baby,0
26.78,1.0,17.9,8.88,1.0,-8.0,5.0,health_beauty,0
52.05,4.0,34.99,17.06,1.0,-28.0,5.0,fashion_bags_accessories,0
99.35,1.0,84.99,14.36,1.0,-11.0,5.0,housewares,0
249.76,4.0,211.2,38.56,2.0,-13.0,1.0,bed_bath_table,1
52.59,1.0,39.9,12.69,1.0,-15.0,4.0,housewares,0
297.71,8.0,274.99,22.72,1.0,-15.0,5.0,telephony,0
271.31,1.0,219.9,51.41,1.0,-1.0,1.0,sports_leisure,1
90.09,1.0,67.9,22.19,1.0,-21.0,5.0,computers_accessories,0
118.26,10.0,74.69999999999999,43.56,3.0,-14.0,5.0,housewares,0
117.94,1.0,99.99,17.95,1.0,-14.0,1.0,computers_accessories,1
